"","timestamp","Villa.Tecolutilla.Wind.Speed..80.m.","Villa.Tecolutilla.Wind.Direction..80.m."
"543",2020-05-02 14:00:00,21.398056,12.633362
"544",2020-05-02 15:00:00,26.121714,7.125
"545",2020-05-02 16:00:00,28.227306,5.856003
"546",2020-05-02 17:00:00,30.54701,8.130096
"547",2020-05-02 18:00:00,29.888672,9.008499
"548",2020-05-02 19:00:00,29.379177,17.102722
"549",2020-05-02 20:00:00,26.7565,23.805923
"550",2020-05-02 21:00:00,26.486313,31.097305
"551",2020-05-02 22:00:00,26.459387,33.906265
"552",2020-05-02 23:00:00,26.552288,40.601288
"553",2020-05-03 00:00:00,22.915916,46.27301
"554",2020-05-03 01:00:00,20.188908,58.861015
"555",2020-05-03 02:00:00,16.055353,70.346176
"556",2020-05-03 03:00:00,14.24163,69.274445
"557",2020-05-03 04:00:00,12.287555,58.17256
"558",2020-05-03 05:00:00,13.18308,55.007973
"559",2020-05-03 06:00:00,12.879752,63.43495
"560",2020-05-03 07:00:00,10.182337,81.869896
"561",2020-05-03 08:00:00,9.6932955,105.06849
"562",2020-05-03 09:00:00,8.0899935,122.27564
"563",2020-05-03 10:00:00,6.792466,147.99461
"564",2020-05-03 11:00:00,3.7585104,106.69924
"565",2020-05-03 12:00:00,5.5887027,75.06858
"566",2020-05-03 13:00:00,10.787993,25.709946
"567",2020-05-03 14:00:00,17.673029,356.4965
"568",2020-05-03 15:00:00,24.490587,358.3153
"569",2020-05-03 16:00:00,26.576681,8.569138
"570",2020-05-03 17:00:00,28.241076,11.023453
"571",2020-05-03 18:00:00,27.558228,19.85521
"572",2020-05-03 19:00:00,26.674032,21.370605
"573",2020-05-03 20:00:00,27.381308,24.880356
"574",2020-05-03 21:00:00,29.515608,30.004913
"575",2020-05-03 22:00:00,27.959743,34.508514
"576",2020-05-03 23:00:00,24.951921,43.830856
"577",2020-05-05 00:00:00,25.809765,67.011284
"578",2020-05-05 01:00:00,25.40743,69.253914
"579",2020-05-05 02:00:00,24.144167,69.9439
"580",2020-05-05 03:00:00,20.620806,73.77981
"581",2020-05-05 04:00:00,15.629972,82.056526
"582",2020-05-05 05:00:00,9.659814,116.56505
"583",2020-05-05 06:00:00,9.504273,155.37643
"584",2020-05-05 07:00:00,3.8939953,146.30994
"585",2020-05-05 08:00:00,6.193674,144.46231
"586",2020-05-05 09:00:00,7.9036193,149.93141
"587",2020-05-05 10:00:00,7.145796,139.08562
"588",2020-05-05 11:00:00,8.766573,109.17901
"589",2020-05-05 12:00:00,12.224107,103.62699
"590",2020-05-05 13:00:00,14.973576,99.68878
"591",2020-05-05 14:00:00,14.869351,83.047035
"592",2020-05-05 15:00:00,20.304129,37.07306
"593",2020-05-05 16:00:00,27.598173,30.579224
"594",2020-05-05 17:00:00,29.6383,40.07289
"595",2020-05-05 18:00:00,27.609911,39.7099
"596",2020-05-05 19:00:00,26.42753,37.80652
"597",2020-05-05 20:00:00,23.993399,27.71849
"598",2020-05-05 21:00:00,20.08916,36.25383
"599",2020-05-05 22:00:00,20.523157,37.87497
"600",2020-05-05 23:00:00,22.159746,46.97493
"601",2020-05-06 00:00:00,26.178707,58.495735
"602",2020-05-06 01:00:00,26.903828,65.49259
"603",2020-05-06 02:00:00,20.94507,61.232346
"604",2020-05-06 03:00:00,20.3774,57.994614
"605",2020-05-06 04:00:00,16.704155,52.88314
"606",2020-05-06 05:00:00,14.081477,57.5288
"607",2020-05-06 06:00:00,10.028439,68.96249
"608",2020-05-06 07:00:00,5.506941,101.30993
"609",2020-05-06 08:00:00,2.1897945,170.53767
"610",2020-05-06 09:00:00,5.1544156,102.09476
"611",2020-05-06 10:00:00,4.6938252,85.60129
"612",2020-05-06 11:00:00,5.6233797,230.19443
"613",2020-05-06 12:00:00,4.6800003,292.61987
"614",2020-05-06 13:00:00,6.9247384,332.10272
"615",2020-05-06 14:00:00,6.162207,353.29016
"616",2020-05-06 15:00:00,4.8965297,323.97263
"617",2020-05-06 16:00:00,7.4128532,330.94543
"618",2020-05-06 17:00:00,8.891344,338.6294
"619",2020-05-06 18:00:00,11.159999,360
"620",2020-05-06 19:00:00,13.207634,17.44719
"621",2020-05-06 20:00:00,10.799999,360
"622",2020-05-06 21:00:00,15.281989,15.018356
"623",2020-05-06 22:00:00,18.03237,26.053482
"624",2020-05-06 23:00:00,23.675303,44.38394
"625",2020-05-07 00:00:00,30.77105,61.336037
"626",2020-05-07 01:00:00,30.378967,49.325043
"627",2020-05-07 02:00:00,28.165257,54.887978
"628",2020-05-07 03:00:00,26.368616,57.82878
"629",2020-05-07 04:00:00,23.928492,44.999985
"630",2020-05-07 05:00:00,19.770523,33.111343
"631",2020-05-07 06:00:00,20.00512,30.256424
"632",2020-05-07 07:00:00,20.00512,30.256424
"633",2020-05-07 08:00:00,16.766108,75.06858
"634",2020-05-07 09:00:00,20.418695,80.86982
"635",2020-05-07 10:00:00,17.057314,82.725
"636",2020-05-07 11:00:00,17.25373,66.64443
"637",2020-05-07 12:00:00,19.602652,44.25592
"638",2020-05-07 13:00:00,23.469128,32.47119
"639",2020-05-07 14:00:00,23.710857,30.068573
"640",2020-05-07 15:00:00,25.944988,29.05458
"641",2020-05-07 16:00:00,27.21038,25.887024
"642",2020-05-07 17:00:00,29.301876,26.250244
"643",2020-05-07 18:00:00,28.84721,29.124039
"644",2020-05-07 19:00:00,27.859905,32.868683
"645",2020-05-07 20:00:00,27.162708,34.74318
"646",2020-05-07 21:00:00,23.469128,41.268585
"647",2020-05-07 22:00:00,20.620804,45.70732
"648",2020-05-07 23:00:00,21.142147,47.070007
"649",2020-05-08 00:00:00,21.94524,48.990906
"650",2020-05-08 01:00:00,19.914215,49.398697
"651",2020-05-08 02:00:00,16.870138,50.194427
"652",2020-05-08 03:00:00,16.595179,49.398697
"653",2020-05-08 04:00:00,13.830749,51.34018
"654",2020-05-08 05:00:00,10.44,46.397186
"655",2020-05-08 06:00:00,9.931042,46.468796
"656",2020-05-08 07:00:00,11.440978,77.27564
"657",2020-05-08 08:00:00,16.62249,107.650116
"658",2020-05-08 09:00:00,20.991426,112.16634
"659",2020-05-08 10:00:00,18.331741,109.50244
"660",2020-05-08 11:00:00,17.163355,99.65989
"661",2020-05-08 12:00:00,17.373497,95.94686
"662",2020-05-08 13:00:00,15.188415,84.55967
"663",2020-05-08 14:00:00,16.299694,46.789917
"664",2020-05-08 15:00:00,26.405453,25.866348
"665",2020-05-08 16:00:00,28.51282,37.30394
"666",2020-05-08 17:00:00,27.06472,28.610443
"667",2020-05-08 18:00:00,25.809765,30.141388
"668",2020-05-08 19:00:00,27.288855,36.41638
"669",2020-05-08 20:00:00,20.898613,42.20729
"670",2020-05-08 21:00:00,22.66857,57.319443
"671",2020-05-08 22:00:00,24.967497,61.587326
"672",2020-05-08 23:00:00,27.416782,66.8014
"673",2020-05-09 00:00:00,27.766712,76.504265
"674",2020-05-09 01:00:00,23.157824,78.3407
"675",2020-05-09 02:00:00,22.086521,70.97439
"676",2020-05-09 03:00:00,23.042812,61.032333
"677",2020-05-09 04:00:00,22.9724,57.80426
"678",2020-05-09 05:00:00,21.129885,66.92959
"679",2020-05-09 06:00:00,20.172853,92.0454
"680",2020-05-09 07:00:00,20.730501,110.323135
"681",2020-05-09 08:00:00,5.692099,124.69515
"682",2020-05-09 09:00:00,1.9386592,68.19859
"683",2020-05-09 10:00:00,5.2416787,344.0546
"684",2020-05-09 11:00:00,6.618519,315
"685",2020-05-09 12:00:00,11.609651,330.25513
"686",2020-05-09 13:00:00,15.175612,337.6938
"687",2020-05-09 14:00:00,13.797912,352.50415
"688",2020-05-09 15:00:00,14.003029,342.03088
"689",2020-05-09 16:00:00,15.94601,331.69925
"690",2020-05-09 17:00:00,21.479664,320.44034
"691",2020-05-09 18:00:00,17.22742,333.9704
"692",2020-05-09 19:00:00,18.514643,333.43497
"693",2020-05-09 20:00:00,20.730501,339.67688
"694",2020-05-09 21:00:00,17.727943,330.8324
"695",2020-05-09 22:00:00,25.284714,331.97552
"696",2020-05-09 23:00:00,26.368616,345.77405
"697",2020-05-10 00:00:00,23.377836,350.24756
"698",2020-05-10 01:00:00,26.437336,353.74597
"699",2020-05-10 02:00:00,23.803596,356.5318
"700",2020-05-10 03:00:00,19.829433,3.122116
"701",2020-05-10 04:00:00,16.56,360
"702",2020-05-10 05:00:00,15.893093,346.90814
"703",2020-05-10 06:00:00,15.509274,338.1986
"704",2020-05-10 07:00:00,12.979984,326.30994
"705",2020-05-10 08:00:00,15.696165,323.39294
"706",2020-05-10 09:00:00,16.870138,320.19443
"707",2020-05-10 10:00:00,17.884428,319.8991
"708",2020-05-10 11:00:00,19.95972,320.85602
"709",2020-05-10 12:00:00,22.97522,324.5667
"710",2020-05-10 13:00:00,27.859905,327.13132
"711",2020-05-10 14:00:00,30.141266,330.67953
"712",2020-05-10 15:00:00,32.714474,335.9735
"713",2020-05-10 16:00:00,31.65135,340.74072
"714",2020-05-10 17:00:00,30.385365,346.29303
"715",2020-05-10 18:00:00,27.288855,351.65613
"716",2020-05-10 19:00:00,24.522316,356.63354
"717",2020-05-10 20:00:00,20.545246,348.88696
"718",2020-05-10 21:00:00,16.700275,352.5686
"719",2020-05-10 22:00:00,15.5843,353.3675
"720",2020-05-10 23:00:00,16.09969,349.69516
"721",2020-05-11 00:00:00,16.766108,345.0686
"722",2020-05-11 01:00:00,17.76081,342.29956
"723",2020-05-11 02:00:00,18.861387,346.7595
"724",2020-05-11 03:00:00,17.935081,349.5923
"725",2020-05-11 04:00:00,16.09969,349.69516
"726",2020-05-11 05:00:00,16.676977,346.26373
"727",2020-05-11 06:00:00,16.676977,346.26373
"728",2020-05-11 07:00:00,14.561099,351.46924
"729",2020-05-11 08:00:00,14.332341,348.40784
"730",2020-05-11 09:00:00,14.799459,355.81506
"731",2020-05-11 10:00:00,14.081478,4.398697
"732",2020-05-11 11:00:00,14.205182,8.74614
"733",2020-05-11 12:00:00,14.205182,8.74614
"734",2020-05-11 13:00:00,18.129137,6.8427734
"735",2020-05-11 14:00:00,21.897945,9.462311
"736",2020-05-11 15:00:00,23.441502,10.619659
"737",2020-05-11 16:00:00,24.64094,11.802444
"738",2020-05-11 17:00:00,25.516865,16.389526
"739",2020-05-11 18:00:00,24.315327,25.42688
"740",2020-05-11 19:00:00,24.651457,28.810776
"741",2020-05-11 20:00:00,22.782625,31.42955
"742",2020-05-11 21:00:00,21.385939,36.09828
"743",2020-05-11 22:00:00,19.513195,37.504135
"744",2020-05-11 23:00:00,19.174856,39.66783
"745",2020-05-12 00:00:00,18.391737,40.236343
"746",2020-05-12 01:00:00,18.161278,39.36931
"747",2020-05-12 02:00:00,17.654688,39.2072
"748",2020-05-12 03:00:00,17.429354,38.290146
"749",2020-05-12 04:00:00,15.629971,38.45369
"750",2020-05-12 05:00:00,14.186923,35.70668
"751",2020-05-12 06:00:00,12.819235,38.157227
"752",2020-05-12 07:00:00,11.246759,39.805573
"753",2020-05-12 08:00:00,9.931042,46.468796
"754",2020-05-12 09:00:00,9.290511,54.46232
"755",2020-05-12 10:00:00,9.021574,61.38954
"756",2020-05-12 11:00:00,8.435069,50.194427
"757",2020-05-12 12:00:00,9.693296,31.32869
"758",2020-05-12 13:00:00,15.315873,23.552261
"759",2020-05-12 14:00:00,19.255793,20.806778
"760",2020-05-12 15:00:00,21.659916,21.447723
"761",2020-05-12 16:00:00,22.553934,24.519638
"762",2020-05-12 17:00:00,24.162947,24.655884
"763",2020-05-12 18:00:00,24.33664,29.219238
"764",2020-05-12 19:00:00,25.77962,35.909714
"765",2020-05-12 20:00:00,25.582806,39.2894
"766",2020-05-12 21:00:00,26.518099,41.69812
"767",2020-05-12 22:00:00,26.230639,43.33165
"768",2020-05-12 23:00:00,26.28,48.887894
