"","timestamp","El.Nuevo.Mercurio.Wind.Speed..80.m.","El.Nuevo.Mercurio.Wind.Direction..80.m."
"540",2020-05-02 11:00:00,7.072878,165.25644
"541",2020-05-02 12:00:00,3.9763298,185.19443
"542",2020-05-02 13:00:00,1.609969,333.43497
"543",2020-05-02 14:00:00,7.2805495,8.530762
"544",2020-05-02 15:00:00,9.885262,10.49147
"545",2020-05-02 16:00:00,10.308831,12.094757
"546",2020-05-02 17:00:00,11.525623,14.470276
"547",2020-05-02 18:00:00,12.0694,17.35402
"548",2020-05-02 19:00:00,11.165805,20.772247
"549",2020-05-02 20:00:00,11.440979,24.145538
"550",2020-05-02 21:00:00,14.277983,33.690063
"551",2020-05-02 22:00:00,15.072783,49.843994
"552",2020-05-02 23:00:00,16.171976,73.17859
"553",2020-05-03 00:00:00,15.496736,92.662994
"554",2020-05-03 01:00:00,13.661038,108.434944
"555",2020-05-03 02:00:00,11.792404,121.26373
"556",2020-05-03 03:00:00,11.246759,129.80557
"557",2020-05-03 04:00:00,11.304229,142.76517
"558",2020-05-03 05:00:00,12.7279215,151.26021
"559",2020-05-03 06:00:00,12.72283,154.88516
"560",2020-05-03 07:00:00,12.397806,154.179
"561",2020-05-03 08:00:00,12.397806,154.179
"562",2020-05-03 09:00:00,9.83268,156.2505
"563",2020-05-03 10:00:00,5.04,180
"564",2020-05-03 11:00:00,2.7416782,246.8014
"565",2020-05-03 12:00:00,7.968939,341.56506
"566",2020-05-03 13:00:00,14.759999,360
"567",2020-05-03 14:00:00,16.93531,2.4366455
"568",2020-05-03 15:00:00,18.72,360
"569",2020-05-03 16:00:00,20.163212,358.977
"570",2020-05-03 17:00:00,20.519999,360
"571",2020-05-03 18:00:00,20.883104,0.9877472
"572",2020-05-03 19:00:00,22.033648,4.6858826
"573",2020-05-03 20:00:00,24.216522,11.142868
"574",2020-05-03 21:00:00,28.236486,19.358978
"575",2020-05-03 22:00:00,27.41678,29.931503
"576",2020-05-03 23:00:00,19.09358,45.763885
"577",2020-05-05 00:00:00,14.145756,284.74356
"578",2020-05-05 01:00:00,11.212135,275.52753
"579",2020-05-05 02:00:00,8.647496,272.38596
"580",2020-05-05 03:00:00,7.6367526,278.1301
"581",2020-05-05 04:00:00,7.172949,287.52557
"582",2020-05-05 05:00:00,7.0911775,293.9625
"583",2020-05-05 06:00:00,6.6087217,299.35776
"584",2020-05-05 07:00:00,6.489992,146.30994
"585",2020-05-05 08:00:00,4.3498964,155.55605
"586",2020-05-05 09:00:00,1.9386592,158.1986
"587",2020-05-05 10:00:00,1.9386592,338.1986
"588",2020-05-05 11:00:00,6.87779,353.991
"589",2020-05-05 12:00:00,15.141414,18.00415
"590",2020-05-05 13:00:00,19.523155,22.782394
"591",2020-05-05 14:00:00,20.326454,22.932098
"592",2020-05-05 15:00:00,21.273533,23.962479
"593",2020-05-05 16:00:00,21.2522,26.130997
"594",2020-05-05 17:00:00,21.924562,29.51149
"595",2020-05-05 18:00:00,22.66857,32.680542
"596",2020-05-05 19:00:00,24.408424,37.2079
"597",2020-05-05 20:00:00,19.469976,33.690063
"598",2020-05-05 21:00:00,18.947083,38.82982
"599",2020-05-05 22:00:00,16.92383,51.91121
"600",2020-05-05 23:00:00,16.23596,86.18592
"601",2020-05-06 00:00:00,18.94024,98.74616
"602",2020-05-06 01:00:00,19.93048,106.79836
"603",2020-05-06 02:00:00,19.191748,113.19859
"604",2020-05-06 03:00:00,16.434305,118.81079
"605",2020-05-06 04:00:00,13.0447235,117.97947
"606",2020-05-06 05:00:00,9.387651,122.47119
"607",2020-05-06 06:00:00,9.178235,138.17982
"608",2020-05-06 07:00:00,8.404285,136.7357
"609",2020-05-06 08:00:00,7.5170207,196.69925
"610",2020-05-06 09:00:00,3.396233,212.00539
"611",2020-05-06 10:00:00,0.5091169,315
"612",2020-05-06 11:00:00,4.452954,14.03624
"613",2020-05-06 12:00:00,7.9036193,30.068573
"614",2020-05-06 13:00:00,9.726664,51.009003
"615",2020-05-06 14:00:00,10.636766,66.037506
"616",2020-05-06 15:00:00,10.931203,72.75854
"617",2020-05-06 16:00:00,11.525623,75.52971
"618",2020-05-06 17:00:00,11.620809,73.8108
"619",2020-05-06 18:00:00,12.661564,75.17352
"620",2020-05-06 19:00:00,14.205182,81.25384
"621",2020-05-06 20:00:00,23.210928,113.78202
"622",2020-05-06 21:00:00,26.564486,116.56505
"623",2020-05-06 22:00:00,30.141266,119.32048
"624",2020-05-06 23:00:00,32.750107,123.340706
"625",2020-05-07 00:00:00,30.96837,125.537674
"626",2020-05-07 01:00:00,26.932714,127.942154
"627",2020-05-07 02:00:00,20.929594,130.81508
"628",2020-05-07 03:00:00,17.31746,136.6847
"629",2020-05-07 04:00:00,14.336861,141.11551
"630",2020-05-07 05:00:00,13.276144,139.3987
"631",2020-05-07 06:00:00,11.966954,136.21887
"632",2020-05-07 07:00:00,11.457958,133.72697
"633",2020-05-07 08:00:00,10.805998,150.01836
"634",2020-05-07 09:00:00,10.495713,149.03624
"635",2020-05-07 10:00:00,8.4963045,143.61565
"636",2020-05-07 11:00:00,7.6367526,135
"637",2020-05-07 12:00:00,7.2,126.869896
"638",2020-05-07 13:00:00,7.729527,117.75854
"639",2020-05-07 14:00:00,9.565437,109.798874
"640",2020-05-07 15:00:00,10.829958,111.44774
"641",2020-05-07 16:00:00,11.440979,114.14554
"642",2020-05-07 17:00:00,11.923557,118.88658
"643",2020-05-07 18:00:00,12.181624,124.1597
"644",2020-05-07 19:00:00,12.768586,130.42607
"645",2020-05-07 20:00:00,11.480557,138.81407
"646",2020-05-07 21:00:00,14.84318,140.90614
"647",2020-05-07 22:00:00,18.089775,148.8407
"648",2020-05-07 23:00:00,20.268991,160.27773
"649",2020-05-08 00:00:00,23.491207,164.8989
"650",2020-05-08 01:00:00,24.288662,168.02386
"651",2020-05-08 02:00:00,21.068459,163.1132
"652",2020-05-08 03:00:00,20.316889,150.25513
"653",2020-05-08 04:00:00,20.018072,142.30576
"654",2020-05-08 05:00:00,19.373219,138.01279
"655",2020-05-08 06:00:00,17.826363,136.63657
"656",2020-05-08 07:00:00,16.595179,139.39871
"657",2020-05-08 08:00:00,2.5959969,213.69006
"658",2020-05-08 09:00:00,3.6,216.8699
"659",2020-05-08 10:00:00,5.00128,239.74356
"660",2020-05-08 11:00:00,6.12,270
"661",2020-05-08 12:00:00,10.296251,306.46924
"662",2020-05-08 13:00:00,14.565548,309.98688
"663",2020-05-08 14:00:00,13.104198,307.1847
"664",2020-05-08 15:00:00,12.496718,318.50354
"665",2020-05-08 16:00:00,13.891522,328.78162
"666",2020-05-08 17:00:00,14.986553,335.89777
"667",2020-05-08 18:00:00,15.111424,347.61926
"668",2020-05-08 19:00:00,15.84409,358.69806
"669",2020-05-08 20:00:00,8.942214,40.100906
"670",2020-05-08 21:00:00,10.739832,39.55966
"671",2020-05-08 22:00:00,12.181624,55.840294
"672",2020-05-08 23:00:00,11.212135,84.47246
"673",2020-05-09 00:00:00,9.028754,94.57392
"674",2020-05-09 01:00:00,9.255571,103.49573
"675",2020-05-09 02:00:00,8.654986,106.92751
"676",2020-05-09 03:00:00,6.2145634,100.00798
"677",2020-05-09 04:00:00,3.319036,49.398697
"678",2020-05-09 05:00:00,6.162207,6.7098236
"679",2020-05-09 06:00:00,6.519877,6.340164
"680",2020-05-09 07:00:00,5.154415,24.775131
"681",2020-05-09 08:00:00,1.9386592,338.1986
"682",2020-05-09 09:00:00,1.8,180
"683",2020-05-09 10:00:00,2.8799999,180
"684",2020-05-09 11:00:00,2.9024127,187.12502
"685",2020-05-09 12:00:00,2.3051248,218.65982
"686",2020-05-09 13:00:00,2.8799999,270
"687",2020-05-09 14:00:00,3.8939953,326.30994
"688",2020-05-09 15:00:00,4.73506,351.25385
"689",2020-05-09 16:00:00,2.8116899,309.80557
"690",2020-05-09 17:00:00,4.198285,300.96378
"691",2020-05-09 18:00:00,7.42159,309.09387
"692",2020-05-09 19:00:00,7.653705,311.1859
"693",2020-05-09 20:00:00,19.66536,336.25052
"694",2020-05-09 21:00:00,14.417988,357.13757
"695",2020-05-09 22:00:00,9.904906,19.093475
"696",2020-05-09 23:00:00,8.435069,50.194427
"697",2020-05-10 00:00:00,7.42159,67.166336
"698",2020-05-10 01:00:00,6.2145634,79.99202
"699",2020-05-10 02:00:00,6.12,89.99999
"700",2020-05-10 03:00:00,6.489992,93.179825
"701",2020-05-10 04:00:00,7.42159,104.03624
"702",2020-05-10 05:00:00,8.225035,113.19859
"703",2020-05-10 06:00:00,9.290511,125.537674
"704",2020-05-10 07:00:00,10.182337,135
"705",2020-05-10 08:00:00,8.913181,136.63657
"706",2020-05-10 09:00:00,8.707237,150.25511
"707",2020-05-10 10:00:00,7.10031,149.53445
"708",2020-05-10 11:00:00,5.4833565,156.8014
"709",2020-05-10 12:00:00,2.52,180
"710",2020-05-10 13:00:00,0.35999998,270
"711",2020-05-10 14:00:00,2.0364676,315
"712",2020-05-10 15:00:00,1.8,323.13013
"713",2020-05-10 16:00:00,0.5091169,315
"714",2020-05-10 17:00:00,0.35999998,89.99999
"715",2020-05-10 18:00:00,1.609969,153.43495
"716",2020-05-10 19:00:00,3.6,143.1301
"717",2020-05-10 20:00:00,11.841756,109.53665
"718",2020-05-10 21:00:00,21.096123,115.25316
"719",2020-05-10 22:00:00,28.772987,121.70142
"720",2020-05-10 23:00:00,34.353127,128.19095
"721",2020-05-11 00:00:00,31.569351,134.07596
"722",2020-05-11 01:00:00,28.775238,136.52077
"723",2020-05-11 02:00:00,24.195107,133.19125
"724",2020-05-11 03:00:00,20.140705,118.85566
"725",2020-05-11 04:00:00,19.05281,112.20347
"726",2020-05-11 05:00:00,18.837322,116.075356
"727",2020-05-11 06:00:00,18.39878,120.57922
"728",2020-05-11 07:00:00,17.713316,127.56859
"729",2020-05-11 08:00:00,17.873556,145.66978
"730",2020-05-11 09:00:00,18.998316,152.9494
"731",2020-05-11 10:00:00,18.214718,161.56505
"732",2020-05-11 11:00:00,18.161278,166.23921
"733",2020-05-11 12:00:00,18.228943,170.90973
"734",2020-05-11 13:00:00,18.014393,177.7094
"735",2020-05-11 14:00:00,18.94024,188.74615
"736",2020-05-11 15:00:00,20.523157,201.61478
"737",2020-05-11 16:00:00,21.924562,209.5115
"738",2020-05-11 17:00:00,22.97522,215.43332
"739",2020-05-11 18:00:00,24.72495,222.04922
"740",2020-05-11 19:00:00,25.476198,227.29062
"741",2020-05-11 20:00:00,23.424908,226.24536
"742",2020-05-11 21:00:00,21.566973,213.4248
"743",2020-05-11 22:00:00,21.2522,190.73889
"744",2020-05-11 23:00:00,23.177402,173.75809
"745",2020-05-12 00:00:00,25.417631,164.389
"746",2020-05-12 01:00:00,26.758923,162.78392
"747",2020-05-12 02:00:00,25.842384,161.31265
"748",2020-05-12 03:00:00,24.20314,157.24902
"749",2020-05-12 04:00:00,22.539564,153.43495
"750",2020-05-12 05:00:00,21.924562,150.4885
"751",2020-05-12 06:00:00,19.770523,146.88866
"752",2020-05-12 07:00:00,17.713316,142.43141
"753",2020-05-12 08:00:00,15.379206,147.42593
"754",2020-05-12 09:00:00,9.511088,150.52411
"755",2020-05-12 10:00:00,6.5693827,170.53767
"756",2020-05-12 11:00:00,4.8433046,228.01279
"757",2020-05-12 12:00:00,7.92,270
"758",2020-05-12 13:00:00,9.779817,276.34018
"759",2020-05-12 14:00:00,10.182337,278.1301
"760",2020-05-12 15:00:00,10.594036,279.7824
"761",2020-05-12 16:00:00,10.739833,283.57043
"762",2020-05-12 17:00:00,11.503113,290.1363
"763",2020-05-12 18:00:00,11.440979,294.14554
"764",2020-05-12 19:00:00,11.113451,294.90475
"765",2020-05-12 20:00:00,10.805998,299.98163
"766",2020-05-12 21:00:00,10.233123,320.7106
"767",2020-05-12 22:00:00,9,343.7398
"768",2020-05-12 23:00:00,7.2,360
