"","timestamp","Samahil.Wind.Speed..80.m.","Samahil.Wind.Direction..80.m."
"549",2020-05-02 20:00:00,22.66857,43.069397
"550",2020-05-02 21:00:00,20.88,46.397186
"551",2020-05-02 22:00:00,18.218275,52.22432
"552",2020-05-02 23:00:00,18.057508,66.501434
"553",2020-05-03 00:00:00,15.273505,81.869896
"554",2020-05-03 01:00:00,15.978486,104.34933
"555",2020-05-03 02:00:00,18.193361,117.072075
"556",2020-05-03 03:00:00,18.35647,115.55997
"557",2020-05-03 04:00:00,16.904673,116.56505
"558",2020-05-03 05:00:00,15.978484,112.52056
"559",2020-05-03 06:00:00,15.379206,110.556046
"560",2020-05-03 07:00:00,15.141414,108.00416
"561",2020-05-03 08:00:00,14.84318,112.83366
"562",2020-05-03 09:00:00,15.459054,117.75854
"563",2020-05-03 10:00:00,14.693999,120.963745
"564",2020-05-03 11:00:00,13.363711,117.255325
"565",2020-05-03 12:00:00,12.10157,112.75097
"566",2020-05-03 13:00:00,11.726277,107.87869
"567",2020-05-03 14:00:00,11.177405,104.93142
"568",2020-05-03 15:00:00,10.08,89.99999
"569",2020-05-03 16:00:00,10.966713,66.8014
"570",2020-05-03 17:00:00,15.546833,42.18445
"571",2020-05-03 18:00:00,20.68356,31.476837
"572",2020-05-03 19:00:00,22.45315,41.099487
"573",2020-05-03 20:00:00,19.373219,48.01277
"574",2020-05-03 21:00:00,17.429354,51.70984
"575",2020-05-03 22:00:00,15.0038395,59.74356
"576",2020-05-03 23:00:00,13.905509,68.7495
"577",2020-05-05 00:00:00,13.849477,117.89726
"578",2020-05-05 01:00:00,18.581022,125.537674
"579",2020-05-05 02:00:00,18.58451,121.53479
"580",2020-05-05 03:00:00,18.089775,121.159294
"581",2020-05-05 04:00:00,17.782686,121.759476
"582",2020-05-05 05:00:00,16.485485,121.6075
"583",2020-05-05 06:00:00,15.315873,119.577835
"584",2020-05-05 07:00:00,14.84318,112.83366
"585",2020-05-05 08:00:00,15.315873,119.577835
"586",2020-05-05 09:00:00,16.489416,126.11934
"587",2020-05-05 10:00:00,15.072783,130.15599
"588",2020-05-05 11:00:00,14.565548,129.98688
"589",2020-05-05 12:00:00,12.181624,124.1597
"590",2020-05-05 13:00:00,10.30883,114.77514
"591",2020-05-05 14:00:00,10.24578,108.434944
"592",2020-05-05 15:00:00,9.47012,98.74616
"593",2020-05-05 16:00:00,9.36,89.99999
"594",2020-05-05 17:00:00,11.592894,53.841812
"595",2020-05-05 18:00:00,16.418526,37.87497
"596",2020-05-05 19:00:00,20.466246,39.2894
"597",2020-05-05 20:00:00,23.051247,51.34018
"598",2020-05-05 21:00:00,21.767351,55.784294
"599",2020-05-05 22:00:00,18.35647,64.440025
"600",2020-05-05 23:00:00,15.379206,73.68614
"601",2020-05-06 00:00:00,13.679999,89.99999
"602",2020-05-06 01:00:00,14.168641,117.21611
"603",2020-05-06 02:00:00,16.299694,133.21008
"604",2020-05-06 03:00:00,16.87398,123.69006
"605",2020-05-06 04:00:00,15.459054,117.75854
"606",2020-05-06 05:00:00,14.707222,111.54097
"607",2020-05-06 06:00:00,13.5515,106.99082
"608",2020-05-06 07:00:00,12.57426,103.24051
"609",2020-05-06 08:00:00,11.440978,102.72436
"610",2020-05-06 09:00:00,12.413476,106.8584
"611",2020-05-06 10:00:00,10.636766,113.96249
"612",2020-05-06 11:00:00,8.766573,109.17901
"613",2020-05-06 12:00:00,7.2,89.99999
"614",2020-05-06 13:00:00,8.287822,55.61966
"615",2020-05-06 14:00:00,10.086427,34.824493
"616",2020-05-06 15:00:00,15.379206,20.556046
"617",2020-05-06 16:00:00,20.140705,24.274445
"618",2020-05-06 17:00:00,21.096123,36.674347
"619",2020-05-06 18:00:00,20.12461,42.82524
"620",2020-05-06 19:00:00,20.633371,47.121094
"621",2020-05-06 20:00:00,25.984919,47.245728
"622",2020-05-06 21:00:00,23.83624,64.98311
"623",2020-05-06 22:00:00,17.917007,67.55725
"624",2020-05-06 23:00:00,14.973577,62.818893
"625",2020-05-07 00:00:00,13.70839,60.06849
"626",2020-05-07 01:00:00,13.70839,60.06849
"627",2020-05-07 02:00:00,13.0447235,62.020523
"628",2020-05-07 03:00:00,12.55879,62.70043
"629",2020-05-07 04:00:00,13.202726,64.13365
"630",2020-05-07 05:00:00,12.397806,64.17901
"631",2020-05-07 06:00:00,12.7279215,61.2602
"632",2020-05-07 07:00:00,12.783802,57.652542
"633",2020-05-07 08:00:00,13.18308,55.007973
"634",2020-05-07 09:00:00,14.982228,54.782394
"635",2020-05-07 10:00:00,15.7908325,46.847595
"636",2020-05-07 11:00:00,18.584509,45.784805
"637",2020-05-07 12:00:00,20.620804,45.70732
"638",2020-05-07 13:00:00,22.183128,48.28923
"639",2020-05-07 14:00:00,22.218153,49.600082
"640",2020-05-07 15:00:00,22.406927,46.30194
"641",2020-05-07 16:00:00,21.638964,45.67404
"642",2020-05-07 17:00:00,22.657131,44.356247
"643",2020-05-07 18:00:00,22.406927,46.30194
"644",2020-05-07 19:00:00,23.1774,46.888184
"645",2020-05-07 20:00:00,22.392464,53.49855
"646",2020-05-07 21:00:00,21.578989,62.152412
"647",2020-05-07 22:00:00,20.858265,68.7495
"648",2020-05-07 23:00:00,20.176065,74.47588
"649",2020-05-08 00:00:00,19.416653,79.31509
"650",2020-05-08 01:00:00,18.486622,83.29016
"651",2020-05-08 02:00:00,16.954432,86.34777
"652",2020-05-08 03:00:00,15.84409,88.69804
"653",2020-05-08 04:00:00,14.759999,89.99999
"654",2020-05-08 05:00:00,13.679999,89.99999
"655",2020-05-08 06:00:00,13.004921,94.76365
"656",2020-05-08 07:00:00,12.287555,95.04245
"657",2020-05-08 08:00:00,13.363711,94.63546
"658",2020-05-08 09:00:00,14.332341,101.59217
"659",2020-05-08 10:00:00,13.570615,111.80141
"660",2020-05-08 11:00:00,13.363711,117.255325
"661",2020-05-08 12:00:00,11.983188,122.73523
"662",2020-05-08 13:00:00,10.990322,121.6075
"663",2020-05-08 14:00:00,11.019764,128.36748
"664",2020-05-08 15:00:00,10.464797,130.81508
"665",2020-05-08 16:00:00,10.739832,129.55966
"666",2020-05-08 17:00:00,12.4811535,123.231705
"667",2020-05-08 18:00:00,11.792404,121.26373
"668",2020-05-08 19:00:00,11.753877,117.34987
"669",2020-05-08 20:00:00,16.831684,41.53177
"670",2020-05-08 21:00:00,16.055355,42.27368
"671",2020-05-08 22:00:00,13.37825,66.194046
"672",2020-05-08 23:00:00,12.599999,89.99999
"673",2020-05-09 00:00:00,11.165805,110.772255
"674",2020-05-09 01:00:00,11.183201,123.17851
"675",2020-05-09 02:00:00,11.923557,118.88658
"676",2020-05-09 03:00:00,14.707222,111.54097
"677",2020-05-09 04:00:00,16.62249,107.650116
"678",2020-05-09 05:00:00,15.463244,102.09476
"679",2020-05-09 06:00:00,15.496736,92.662994
"680",2020-05-09 07:00:00,16.215992,92.5448
"681",2020-05-09 08:00:00,14.408997,102.99461
"682",2020-05-09 09:00:00,14.118243,109.35899
"683",2020-05-09 10:00:00,13.708391,113.19859
"684",2020-05-09 11:00:00,17.0763,124.69515
"685",2020-05-09 12:00:00,17.57744,124.99202
"686",2020-05-09 13:00:00,15.379206,122.57405
"687",2020-05-09 14:00:00,17.283749,125.67641
"688",2020-05-09 15:00:00,18.875126,124.9025
"689",2020-05-09 16:00:00,18,126.869896
"690",2020-05-09 17:00:00,16.80857,133.26428
"691",2020-05-09 18:00:00,15.530151,134.0608
"692",2020-05-09 19:00:00,15.782622,135
"693",2020-05-09 20:00:00,11.659777,81.11935
"694",2020-05-09 21:00:00,12.0694,72.64597
"695",2020-05-09 22:00:00,14.05845,92.93567
"696",2020-05-09 23:00:00,13.979871,101.88866
"697",2020-05-10 00:00:00,12.015589,98.61565
"698",2020-05-10 01:00:00,8.350138,97.431404
"699",2020-05-10 02:00:00,7.5599995,89.99999
"700",2020-05-10 03:00:00,7.5170207,106.69924
"701",2020-05-10 04:00:00,8.049845,116.56505
"702",2020-05-10 05:00:00,5.8603754,132.51044
"703",2020-05-10 06:00:00,6.4096174,141.84277
"704",2020-05-10 07:00:00,7.24486,116.56505
"705",2020-05-10 08:00:00,6.489992,146.30994
"706",2020-05-10 09:00:00,5.00128,149.74356
"707",2020-05-10 10:00:00,1.0182338,135
"708",2020-05-10 11:00:00,1.609969,26.565033
"709",2020-05-10 12:00:00,3.096837,35.53766
"710",2020-05-10 13:00:00,3.7064266,29.05458
"711",2020-05-10 14:00:00,6.9899354,11.888657
"712",2020-05-10 15:00:00,9.605998,12.994629
"713",2020-05-10 16:00:00,12.303366,20.556046
"714",2020-05-10 17:00:00,16.75064,28.217346
"715",2020-05-10 18:00:00,19.272614,32.79953
"716",2020-05-10 19:00:00,19.586119,36.027374
"717",2020-05-10 20:00:00,17.388409,27.09555
"718",2020-05-10 21:00:00,16.375053,33.3407
"719",2020-05-10 22:00:00,14.480773,34.87532
"720",2020-05-10 23:00:00,13.584932,32.005356
"721",2020-05-11 00:00:00,13.363711,27.255325
"722",2020-05-11 01:00:00,13.849477,27.897263
"723",2020-05-11 02:00:00,14.20062,30.465546
"724",2020-05-11 03:00:00,14.336861,28.495636
"725",2020-05-11 04:00:00,14.182355,23.962494
"726",2020-05-11 05:00:00,13.905509,21.250488
"727",2020-05-11 06:00:00,14.986553,24.102219
"728",2020-05-11 07:00:00,16.09969,26.565033
"729",2020-05-11 08:00:00,15.124284,38.23381
"730",2020-05-11 09:00:00,16.08761,40.46222
"731",2020-05-11 10:00:00,17.174677,33.023865
"732",2020-05-11 11:00:00,19.083395,35.78897
"733",2020-05-11 12:00:00,19.296135,36.656097
"734",2020-05-11 13:00:00,20.969807,34.508514
"735",2020-05-11 14:00:00,22.104116,37.05652
"736",2020-05-11 15:00:00,24.569836,39.05313
"737",2020-05-11 16:00:00,24.72495,42.04921
"738",2020-05-11 17:00:00,25.264202,40.955505
"739",2020-05-11 18:00:00,25.476198,42.70938
"740",2020-05-11 19:00:00,24.184391,45.60309
"741",2020-05-11 20:00:00,22.218153,49.600082
"742",2020-05-11 21:00:00,20.08916,53.746155
"743",2020-05-11 22:00:00,18.472595,56.929314
"744",2020-05-11 23:00:00,17.595861,59.237274
"745",2020-05-12 00:00:00,15.459054,62.241455
"746",2020-05-12 01:00:00,13.684735,63.43495
"747",2020-05-12 02:00:00,12.55879,62.70043
"748",2020-05-12 03:00:00,12.413477,60.46122
"749",2020-05-12 04:00:00,11.983188,57.26477
"750",2020-05-12 05:00:00,11.4862,57.80426
"751",2020-05-12 06:00:00,10.990322,58.392494
"752",2020-05-12 07:00:00,10.315115,60.751175
"753",2020-05-12 08:00:00,10.163227,67.067894
"754",2020-05-12 09:00:00,14.458382,71.113914
"755",2020-05-12 10:00:00,14.003029,72.03086
"756",2020-05-12 11:00:00,12.57426,76.75948
"757",2020-05-12 12:00:00,11.304229,80.83765
"758",2020-05-12 13:00:00,10.308831,77.905235
"759",2020-05-12 14:00:00,9.885262,79.50852
"760",2020-05-12 15:00:00,10.163227,67.067894
"761",2020-05-12 16:00:00,11.681987,56.30993
"762",2020-05-12 17:00:00,13.493999,43.919083
"763",2020-05-12 18:00:00,15.349684,39.289413
"764",2020-05-12 19:00:00,17.429354,38.290146
"765",2020-05-12 20:00:00,17.072504,42.436203
"766",2020-05-12 21:00:00,15.349684,50.71057
"767",2020-05-12 22:00:00,13.363711,62.74466
"768",2020-05-12 23:00:00,14.205182,81.25384
